node	0	1
root	0.9230792686002878	0.0769207313997123
G426_344_425	0.9230792686002878	0.0769207313997123
G344_308_343	0.9230792686068886	0.07692073139311138
G425_383_424	0.9230792686002868	0.07692073139971324
G308_294_307	0.9230792686250519	0.07692073137494822
G343_341_342	0.9230795898000085	0.0769204101999915
G383_363_382	0.9230792686002868	0.07692073139971324
G424_384_423	0.9230792686002868	0.07692073139971324
G294_212_293	0.9230792686917308	0.07692073130826911
G307_303_306	0.9230794453776586	0.07692055462234128
G341_329_340	0.9232351617586486	0.0767648382413513
XP018671182.1_7719_342	0.9230792686036795	0.07692073139632045
G363_361_362	0.9230792686002868	0.07692073139971324
G382_378_381	0.9230792686002868	0.07692073139971324
XP026692986.1_7719_384	0.9230792686002868	0.07692073139971324
G423_387_422	0.9230792686002868	0.07692073139971324
G212_190_211	0.9230792730633393	0.07692072693666076
G293_253_292	0.9230792686158708	0.07692073138412932
G303_301_302	0.9230815089059666	0.07691849109403345
G306_304_305	0.9230792686140831	0.07692073138591693
G329_319_328	0.9235271679209731	0.07647283207902689
G340_338_339	0.9231660370962673	0.07683396290373275
G361_359_360	0.9230792686002868	0.07692073139971324
NP509318.1_6239_362	0.9230792686002868	0.07692073139971324
G378_376_377	0.9230792686002868	0.07692073139971324
G381_379_380	0.9230792686002868	0.07692073139971324
G387_385_386	0.9230792686002868	0.07692073139971324
G422_388_421	0.9230792686002868	0.07692073139971324
G190_166_189	0.9230793167795746	0.07692068322042549
G211_201_210	0.9231665748585137	0.07683342514148633
G253_239_252	0.923079269341464	0.076920730658536
G292_276_291	0.9230792686098144	0.0769207313901856
G301_299_300	0.9230829163556422	0.07691708364435779
XP031747422.1_8364_302	0.923079272527782	0.07692072747221809
XP002663267.4_7955_304	0.9230792686125588	0.07692073138744113
XP021327811.1_7955_305	0.9230792686133708	0.07692073138662925
G319_317_318	0.9267492888022439	0.0732507111977561
G328_326_327	0.9169743746801569	0.0830256253198431
G338_336_337	0.9232353238845388	0.07676467611546123
XP017214092.1_7955_339	0.9230812311600695	0.07691876883993054
G359_357_358	0.9230792686002868	0.07692073139971324
NP733334.1_7227_360	0.9230792686002868	0.07692073139971324
G376_372_375	0.9230792686002868	0.07692073139971324
XP002127224.2_7719_377	0.9230792686002868	0.07692073139971324
NP492377.1_6239_379	0.9230792686002868	0.07692073139971324
NP477187.1_7227_380	0.9230792686002868	0.07692073139971324
NP510291.1_6239_385	0.9230792686002868	0.07692073139971324
NP001027575.1_7227_386	0.9230792686002868	0.07692073139971324
XP002129509.1_7719_388	0.9230792686002868	0.07692073139971324
G421_403_420	0.9230792686002868	0.07692073139971324
G166_138_165	0.9230794195790201	0.0769205804209799
G189_187_188	0.9230796961907718	0.07692030380922822
G201_199_200	0.9238757522220736	0.07612424777792638
G210_208_209	0.927058759359332	0.07294124064066788
G239_237_238	0.9230792791335733	0.07692072086642668
G252_250_251	0.9230792686544442	0.07692073134555578
G276_274_275	0.9230792864449388	0.07692071355506126
G291_289_290	0.9230792686036039	0.07692073139639612
G299_297_298	0.927769315958716	0.07223068404128404
XP040505337.1_9031_300	0.9230792769945688	0.07692072300543114
G317_315_316	0.9303206696582423	0.06967933034175772
XP021331662.1_7955_318	0.923189943584502	0.07681005641549807
G326_324_325	0.9064685772100565	0.09353142278994354
XP012815203.2_8364_327	0.9228553736071375	0.07714462639286239
G336_334_335	0.9235243693642596	0.07647563063574032
XP031762102.1_8364_337	0.9230877834992226	0.0769122165007774
G357_353_356	0.9230792686002868	0.07692073139971324
XP002122475.1_7719_358	0.9230792686002868	0.07692073139971324
G372_370_371	0.9230792686002868	0.07692073139971324
G375_373_374	0.9230792686002868	0.07692073139971324
G403_401_402	0.9230792686002868	0.07692073139971324
G420_406_419	0.9230792686002868	0.07692073139971324
G138_98_137	0.9230795862701286	0.07692041372987136
G165_163_164	0.9230792896971216	0.07692071030287846
G187_177_186	0.9231783834566128	0.07682161654338718
XP018673460.1_7719_188	0.9230792686139823	0.07692073138601771
G199_197_198	0.9255753187456606	0.07442468125433939
XP021333385.1_7955_200	0.9231071358967817	0.07689286410321831
G208_206_207	0.9333046553546924	0.06669534464530759
XP031748801.1_8364_209	0.9232779649426276	0.0767220350573724
G237_235_236	0.9230793491922019	0.07692065080779813
NP609406.2_7227_238	0.9230792686002868	0.07692073139971324
G250_248_249	0.9230895711877474	0.07691042881225262
NP505017.1_6239_251	0.9230792686002868	0.07692073139971324
G274_264_273	0.9231002649071746	0.07689973509282542
XP026689948.1_7719_275	0.9230792686002899	0.07692073139971005
G289_285_288	0.923079268854445	0.07692073114555499
XP018667203.1_7719_290	0.9230792686002868	0.07692073139971317
G297_295_296	0.9334605751288219	0.0665394248711781
XP024855422.1_9913_298	0.9235419360392235	0.07645806396077647
G315_313_314	0.9368532699620692	0.06314673003793089
XP012810820.2_8364_316	0.923721058776549	0.07627894122345114
G324_322_323	0.5569224043113729	0.44307759568862715
XP040503121.1_9031_325	0.9195168384050603	0.08048316159493982
G334_332_333	0.94087683847315	0.05912316152685004
XP004942102.1_9031_335	0.9231188351791619	0.07688116482083808
G353_351_352	0.9230792686002868	0.07692073139971324
G356_354_355	0.9230792686002868	0.07692073139971324
G370_368_369	0.9230792686002868	0.07692073139971324
NP001037869.1_8364_371	0.9230792686002868	0.07692073139971324
XP021326233.1_7955_373	0.9230792686002868	0.07692073139971324
XP005168953.1_7955_374	0.9230792686002868	0.07692073139971324
G401_397_400	0.9230792686002868	0.07692073139971324
NP001107911.1_7955_402	0.9230792686002868	0.07692073139971324
G406_404_405	0.9230792686002868	0.07692073139971324
G419_409_418	0.9230792686002868	0.07692073139971324
G98_96_97	0.9230792816187082	0.0769207183812917
G137_123_136	0.9230799892250194	0.07692001077498058
G163_161_162	0.9230793250055138	0.07692067499448617
NP572247.2_7227_164	0.9230792686002894	0.07692073139971055
G177_175_176	0.9235659681280319	0.076434031871968
G186_184_185	0.9233711850396141	0.07662881496038587
G197_195_196	0.9295590699117351	0.07044093008826492
XP004912721.1_8364_198	0.9232961520692247	0.07670384793077545
G206_204_205	0.9697774771573064	0.030222522842693573
XP413968.4_9031_207	0.9264056228203418	0.07359437717965826
G235_225_234	0.9230819434614291	0.07691805653857092
XP018667344.1_7719_236	0.9230792686003276	0.07692073139967236
G248_246_247	0.9233149873360995	0.07668501266390046
XP021332354.1_7955_249	0.9230793859536492	0.07692061404635077
G264_262_263	0.9231473610201637	0.07685263897983625
G273_271_272	0.9256921032530305	0.0743078967469695
G285_283_284	0.9230792741378943	0.07692072586210567
G288_286_287	0.9230792686124233	0.07692073138757669
NP001001322.1_10090_295	0.9232753620944312	0.07672463790556873
NP620594.1_9606_296	1.0	0.0
G313_311_312	0.9721160932388357	0.027883906761164298
XP040555677.1_9031_314	0.9256819365580605	0.07431806344193945
G322_320_321	0.3961054534928228	0.6038945465071771
NP783574.1_10090_323	0.7672361641264116	0.2327638358735884
G332_330_331	0.9499877970665621	0.050012202933437895
NP001074596.1_10090_333	0.9264921848136253	0.07350781518637471
G351_349_350	0.9230792686002868	0.07692073139971324
XP031757449.1_8364_352	0.9230792686002868	0.07692073139971324
XP005158775.1_7955_354	0.9230792686002868	0.07692073139971324
XP021324312.1_7955_355	0.9230792686002868	0.07692073139971324
